plot,grid_ref,filename,species,probability,actual_date,session_date,day,month,year,time,scientific_name,english_name,group,guild,warnings,classifier_code,manual_check
93,ST7642734441,ST7642734441__0__20210815_201706_Pippyg.wav,Pippyg,0.99,15/08/2021,15/08/2021,15,8,2021,20:17:06,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210815_203105_Pippyg.wav,Pippyg,0.99,15/08/2021,15/08/2021,15,8,2021,20:31:05,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210815_203536_Pippyg.wav,Pippyg,0.99,15/08/2021,15/08/2021,15,8,2021,20:35:36,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210816_031536_Pippyg.wav,Pippyg,0.99,16/08/2021,15/08/2021,15,8,2021,03:15:36,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210816_041712_Pippyg.wav,Pippyg,0.99,16/08/2021,15/08/2021,15,8,2021,04:17:12,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210816_054128_Pippyg.wav,Pippyg,0.99,16/08/2021,15/08/2021,15,8,2021,05:41:28,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210816_054310_Pippyg.wav,Pippyg,0.99,16/08/2021,15/08/2021,15,8,2021,05:43:10,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201038_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:10:38,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201056_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:10:56,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201107_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:11:07,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201110_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:11:10,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201117_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:11:17,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201139_Pippyg.wav,Pippyg,0.81,24/08/2021,24/08/2021,24,8,2021,20:11:39,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201146_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:11:46,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201159_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:11:59,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201211_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:12:11,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201228_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:12:28,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201234_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:12:34,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201308_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:13:08,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201312_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:13:12,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201335_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:13:35,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201352_Pippyg.wav,Pippyg,0.55,24/08/2021,24/08/2021,24,8,2021,20:13:52,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201402_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:14:02,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201424_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:14:24,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201445_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:14:45,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201448_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:14:48,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201458_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:14:58,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201506_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:15:06,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201511_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:15:11,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201515_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:15:15,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201530_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:15:30,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201553_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:15:53,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201605_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:16:05,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201652_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:16:52,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201729_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:17:29,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201750_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:17:50,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_201816_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:18:16,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_202026_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:20:26,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_202036_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:20:36,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_202040_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:20:40,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_202044_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:20:44,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_202051_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:20:51,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_202056_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:20:56,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_202059_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:20:59,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_202122_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:21:22,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_202147_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:21:47,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_202151_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:21:51,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_202156_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:21:56,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_202203_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:22:03,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_202635_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,20:26:35,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_214902_Pippyg.wav,Pippyg,0.77,24/08/2021,24/08/2021,24,8,2021,21:49:02,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_222451_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,22:24:51,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
93,ST7642734441,ST7642734441__0__20210824_230540_Pippyg.wav,Pippyg,0.99,24/08/2021,24/08/2021,24,8,2021,23:05:40,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_203817_Pippyg.wav,Pippyg,0.99,16/08/2021,16/08/2021,16,8,2021,20:38:17,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_203821_Pippyg.wav,Pippyg,0.91,16/08/2021,16/08/2021,16,8,2021,20:38:21,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_204024_Pippyg.wav,Pippyg,0.99,16/08/2021,16/08/2021,16,8,2021,20:40:24,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_204203_Pippyg.wav,Pippyg,0.99,16/08/2021,16/08/2021,16,8,2021,20:42:03,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_205053_Pippyg.wav,Pippyg,0.7,16/08/2021,16/08/2021,16,8,2021,20:50:53,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_205417_Pippyg.wav,Pippyg,0.99,16/08/2021,16/08/2021,16,8,2021,20:54:17,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_212932_Pippyg.wav,Pippyg,0.99,16/08/2021,16/08/2021,16,8,2021,21:29:32,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_214120_Pippyg.wav,Pippyg,0.97,16/08/2021,16/08/2021,16,8,2021,21:41:20,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_214556_Pippyg.wav,Pippyg,0.99,16/08/2021,16/08/2021,16,8,2021,21:45:56,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_220213_Pippyg.wav,Pippyg,0.99,16/08/2021,16/08/2021,16,8,2021,22:02:13,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_221623_Pippyg.wav,Pippyg,0.99,16/08/2021,16/08/2021,16,8,2021,22:16:23,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_222453_Pippyg.wav,Pippyg,0.96,16/08/2021,16/08/2021,16,8,2021,22:24:53,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_222543_Pippyg.wav,Pippyg,0.99,16/08/2021,16/08/2021,16,8,2021,22:25:43,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_233723_Pippyg.wav,Pippyg,0.94,16/08/2021,16/08/2021,16,8,2021,23:37:23,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_233944_Pippyg.wav,Pippyg,0.99,16/08/2021,16/08/2021,16,8,2021,23:39:44,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_234301_Pippyg.wav,Pippyg,0.91,16/08/2021,16/08/2021,16,8,2021,23:43:01,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210816_235405_Pippyg.wav,Pippyg,0.5,16/08/2021,16/08/2021,16,8,2021,23:54:05,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210817_013438_Pippyg.wav,Pippyg,0.99,17/08/2021,16/08/2021,16,8,2021,01:34:38,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210817_020555_Pippyg.wav,Pippyg,0.99,17/08/2021,16/08/2021,16,8,2021,02:05:55,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210817_024045_Pippyg.wav,Pippyg,0.99,17/08/2021,16/08/2021,16,8,2021,02:40:45,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210817_024610_Pippyg.wav,Pippyg,0.99,17/08/2021,16/08/2021,16,8,2021,02:46:10,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210817_031443_Pippyg.wav,Pippyg,0.99,17/08/2021,16/08/2021,16,8,2021,03:14:43,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210817_041058_Pippyg.wav,Pippyg,0.99,17/08/2021,16/08/2021,16,8,2021,04:10:58,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210817_053943_Pippyg.wav,Pippyg,0.99,17/08/2021,16/08/2021,16,8,2021,05:39:43,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210825_202057_Pippyg.wav,Pippyg,0.99,25/08/2021,25/08/2021,25,8,2021,20:20:57,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210825_202942_Pippyg.wav,Pippyg,0.99,25/08/2021,25/08/2021,25,8,2021,20:29:42,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210825_212256_Pippyg.wav,Pippyg,0.67,25/08/2021,25/08/2021,25,8,2021,21:22:56,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210825_212711_Pippyg.wav,Pippyg,0.88,25/08/2021,25/08/2021,25,8,2021,21:27:11,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210825_212717_Pippyg.wav,Pippyg,0.99,25/08/2021,25/08/2021,25,8,2021,21:27:17,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210825_214448_Pippyg.wav,Pippyg,0.79,25/08/2021,25/08/2021,25,8,2021,21:44:48,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210825_215048_Pippyg.wav,Pippyg,0.74,25/08/2021,25/08/2021,25,8,2021,21:50:48,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210825_215058_Pippyg.wav,Pippyg,0.79,25/08/2021,25/08/2021,25,8,2021,21:50:58,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210825_215117_Pippyg.wav,Pippyg,0.57,25/08/2021,25/08/2021,25,8,2021,21:51:17,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210825_215310_Pippyg.wav,Pippyg,0.99,25/08/2021,25/08/2021,25,8,2021,21:53:10,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210825_215316_Pippyg.wav,Pippyg,0.99,25/08/2021,25/08/2021,25,8,2021,21:53:16,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210825_215525_Pippyg.wav,Pippyg,0.91,25/08/2021,25/08/2021,25,8,2021,21:55:25,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210825_215655_Pippyg.wav,Pippyg,0.99,25/08/2021,25/08/2021,25,8,2021,21:56:55,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
89,ST7648734321,ST7648734321__0__20210825_215712_Pippyg.wav,Pippyg,0.99,25/08/2021,25/08/2021,25,8,2021,21:57:12,Pipistrellus pygmaeus,Soprano pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippyg
